pdb	seed_dir	DockQ_HA	iRMSD_HA	fnat_HA	DockQ_LA	iptm	ptm	avg_plddt	gpde	ha_iptm	ranking_score
8tft	seed_1181241943	0.617791277731924	0.8492935264171433	0.8285714285714286	0.5844431430180698	0.801556	0.810836	91.504738	0.376668	0.758523	0.803412
8tft	seed_1812140441					0.772367	0.758031	91.164673	0.374444	0.801626	0.7695
8tft	seed_2746317213	0.8304248085169145	0.8137515685915252	0.7714285714285715	0.7738350413205781	0.78032	0.76182	91.34433	0.372127	0.820451	0.77662
8tft	seed_3163119785					0.761828	0.751278	90.735764	0.390467	0.75539	0.759718
8trs	seed_1181241943	0.1098134452616538	5.293915678672133	0.0	0.1145101641012006	0.570112	0.656684	87.778122	0.632168	0.18262	0.587426
8trs	seed_1812140441	0.4873931721541651	1.85249808055644	0.6956521739130435	0.382454139660793	0.619777	0.682149	88.358681	0.546155	0.302118	0.632252
8trs	seed_2746317213	0.5765052399822739	1.960201782667038	0.6521739130434783	0.4595280740340793	0.603418	0.681675	88.253395	0.560338	0.219729	0.61907
8trs	seed_3163119785	0.6733542558845129	1.6159817524654734	0.6956521739130435	0.6066514410697926	0.621026	0.698727	88.526726	0.553593	0.255187	0.636566
8trs	seed_958682846	0.6030828598127461	1.8991635539336371	0.6521739130434783	0.4792689648230615	0.660975	0.716996	89.08683	0.519036	0.36626	0.672179
8ts0	seed_1181241943	0.0493701147261415	11.716390113263737	0.0	0.0462109923183845	0.799417	0.796596	91.234329	0.401151	0.727575	0.798853
8ts0	seed_1812140441	0.0533902981532074	11.82543964054735	0.0	0.0567027328302257	0.872899	0.884597	92.073776	0.381028	0.756641	0.875239
8ts0	seed_2746317213	0.0536516909334719	11.761151360825046	0.0	0.0564638468996307	0.856261	0.869804	91.647179	0.399142	0.725142	0.858969
8ts0	seed_3163119785	0.0536312995992909	11.73095115925133	0.0	0.0566452456095727	0.85574	0.871542	91.8311	0.401294	0.710798	0.8589
8ts0	seed_958682846	0.0542554196899515	11.890747111898053	0.0	0.0574766915685705	0.850366	0.867198	91.517426	0.407749	0.684485	0.853733
8tuz	seed_1181241943	0.4361283081248796	2.0555208603329764	0.6944444444444444	0.3133648628742033	0.867429	0.885427	93.013771	0.338595	0.793264	0.871028
8tuz	seed_1812140441	0.4361460263254531	2.0127286977270176	0.6944444444444444	0.3080769737935513	0.86556	0.876088	92.975052	0.336797	0.800569	0.867666
8tuz	seed_2746317213	0.4141157800095814	2.185447228373253	0.6944444444444444	0.2305043131513286	0.81359	0.815712	92.455498	0.345922	0.774328	0.814014
8tuz	seed_3163119785	0.4230308998658907	1.9970139525646984	0.6666666666666666	0.2472737739577578	0.80126	0.806723	92.207954	0.350817	0.757259	0.802353
8tuz	seed_958682846	0.4426317440511774	2.062276166945025	0.75	0.3131646916618021	0.817059	0.816387	92.398453	0.346304	0.785526	0.816925
8tv3	seed_1181241943	0.792132854677709	0.9286988413835802	0.8484848484848485	0.5355760714773319	0.775866	0.823324	88.589066	0.496153	0.594879	0.78696
8tv3	seed_1812140441	0.7799364588598339	0.7257325984068804	0.9090909090909092	0.5448608675865986	0.761421	0.811997	88.680832	0.519715	0.558941	0.783555
8tv3	seed_2746317213	0.7277539719532972	0.9372186425564172	0.7878787878787878	0.4518398901450357	0.762669	0.815863	88.223724	0.505892	0.575227	0.784526
8tv3	seed_958682846	0.8105883228770704	0.9361240312346064	0.9393939393939394	0.5045901310219518	0.805226	0.842852	88.691544	0.490102	0.652413	0.812751
8u08	seed_1181241943	0.6370572586687889	0.8851962724035947	0.8444444444444444		0.799914	0.807933	91.430664	0.362089	0.811	0.801518
8u08	seed_1812140441	0.7992770185063911	0.7892461615446174	0.8444444444444444		0.768172	0.754506	90.912613	0.379623	0.817718	0.765439
8u08	seed_2746317213	0.7464575985904774	0.8637444773753704	0.8222222222222222		0.768752	0.760272	90.649376	0.38268	0.804563	0.767056
8u08	seed_3163119785	0.6578063276602203	1.0756766858299716	0.8666666666666667		0.777198	0.785001	90.802849	0.383027	0.751901	0.778759
8u08	seed_958682846	0.6922189545060676	0.8805438182969809	0.8222222222222222		0.801114	0.803063	91.222984	0.363887	0.815655	0.801504
8u3s	seed_1181241943	0.0104279232846758	19.34319739334409	0.0		0.739137	0.866616	89.47113	0.445911	0.739137	0.764633
8u3s	seed_1812140441	0.0104201956623527	19.47955840037403	0.0		0.714133	0.85517	88.705978	0.448471	0.714133	0.742341
8u3s	seed_2746317213	0.0101798439631331	19.614060143368267	0.0		0.760977	0.874382	90.007294	0.414046	0.760977	0.783658
8u3s	seed_3163119785	0.0103096100705214	19.57977053037725	0.0		0.747619	0.868167	88.95266	0.435996	0.747619	0.771729
8u3s	seed_958682846	0.0103842995859126	19.38760489026742	0.0		0.667802	0.833511	87.830109	0.498692	0.667802	0.700944
8udz	seed_1181241943					0.395725	0.491888	78.596771	1.13095	0.130794	0.430067
8udz	seed_1812140441					0.388392	0.489205	80.788147	0.924888	0.109718	0.408555
8udz	seed_2746317213					0.391186	0.497504	80.903908	0.952533	0.115463	0.41245
8udz	seed_3163119785					0.403367	0.502058	80.795174	0.965728	0.130571	0.423105
8udz	seed_958682846					0.406291	0.499778	79.066475	1.039646	0.147578	0.437351
8uky	seed_1181241943					0.608929	0.66428	86.964333	0.596336	0.34264	0.619999
8uky	seed_1812140441					0.645606	0.710705	87.575943	0.591384	0.342982	0.658626
8uky	seed_2746317213					0.60855	0.660899	86.552887	0.653961	0.33524	0.61902
8uky	seed_958682846					0.640224	0.708394	87.363213	0.603348	0.319589	0.653858
8up2	seed_1181241943					0.494197	0.621927	89.187889	0.539331	0.13141	0.519743
8up2	seed_1812140441					0.499494	0.626878	88.761108	0.542179	0.13192	0.524971
8up2	seed_2746317213					0.500661	0.622853	89.154587	0.545428	0.152322	0.525099
8up2	seed_3163119785					0.566506	0.673807	89.608131	0.537752	0.254156	0.587966
8up2	seed_958682846					0.504353	0.621167	88.954773	0.566245	0.177836	0.527716
8urf	seed_1181241943	0.0306561815674582	12.439624958979502	0.0	0.0313375313707476	0.652394	0.753026	89.17498	0.521707	0.211999	0.67252
8urf	seed_1812140441	0.0313567025758851	12.118689581323665	0.0	0.0345677938572524	0.642504	0.746501	88.973061	0.519413	0.187788	0.663303
8urf	seed_2746317213	0.028906589829994	12.336059695842405	0.0	0.0313125437867498	0.654933	0.756375	89.021355	0.496588	0.220134	0.675222
8urf	seed_3163119785	0.0403592766434778	12.557061052057962	0.0238095238095238	0.0391133304287034	0.643375	0.74623	88.570801	0.518381	0.188965	0.663946
8urf	seed_958682846	0.0528116230582957	12.613200674701073	0.0476190476190476	0.0429738079416945	0.563315	0.639133	87.00209	0.571017	0.220508	0.578478
8uvy	seed_1181241943	0.0282230711050115	11.460535698433375	0.0363636363636363		0.102417	0.612824	79.179054	1.000203	0.102417	0.214264
8uvy	seed_1812140441	0.0062507522689243	19.02234631076929	0.0		0.147933	0.571005	78.152184	1.137854	0.147933	0.245242
8uvy	seed_2746317213	0.0263081619339644	12.605189601632024	0.0181818181818181		0.089844	0.578072	78.010117	1.064771	0.089844	0.199208
8uvy	seed_3163119785	0.0062334862407143	19.15418436713099	0.0		0.133662	0.591509	78.341881	1.059313	0.133662	0.238903
8uvy	seed_958682846	0.0052721707283609	21.328263190582778	0.0		0.102992	0.598236	78.836754	1.054631	0.102992	0.21083
8uw2	seed_1181241943	0.0057934271718125	19.93905256884645	0.0		0.439872	0.718394	81.002449	0.950175	0.439872	0.503481
8uw2	seed_1812140441	0.008541744011909	15.397153146298098	0.0		0.157643	0.599635	77.357697	1.161227	0.157643	0.259876
8uw2	seed_2746317213	0.0099924605852097	16.645034547726745	0.0		0.163442	0.587318	77.226929	1.337074	0.163442	0.256123
8uw2	seed_958682846	0.0060688310349612	18.9943104632032	0.0		0.130752	0.604989	78.196404	1.106551	0.130752	0.232516
8uw7	seed_1181241943	0.0092443345186778	17.7620465477472	0.0		0.162517	0.638417	79.886574	0.894747	0.162517	0.267462
8uw7	seed_1812140441	0.0369235929884196	9.88287596614125	0.0181818181818181		0.094764	0.614623	78.784653	0.919867	0.094764	0.204595
8uw7	seed_2746317213	0.0075774058226125	17.374392644378375	0.0		0.12459	0.612683	78.703873	0.954712	0.12459	0.222208
8uw7	seed_3163119785	0.0047463674691838	22.76010413647769	0.0		0.155488	0.660541	80.236954	0.836778	0.155488	0.270171
8uw7	seed_958682846	0.0093306370268632	18.1198195563222	0.0		0.167235	0.627974	79.539558	0.913458	0.167235	0.273054
8uw9	seed_1181241943	0.0078981895299308	17.340564788220686	0.0		0.186055	0.616379	78.557983	1.010259	0.186055	0.286092
8uw9	seed_1812140441	0.0076913594595377	18.34983471095233	0.0		0.484594	0.720649	81.046944	0.846557	0.484594	0.546775
8uw9	seed_2746317213	0.0074951792347388	18.278095970798173	0.0		0.372835	0.690053	79.947685	0.899349	0.372835	0.450251
8uw9	seed_3163119785	0.0074706022223375	18.53691910193457	0.0		0.787252	0.750944	81.468727	0.760636	0.787252	0.793962
8uw9	seed_958682846	0.0076429351256849	17.182682705588714	0.0		0.126249	0.594436	77.982468	1.084004	0.126249	0.235854
8v13	seed_1181241943	0.0672931658649517	9.724172648169418	0.0	0.0723903231847644	0.626478	0.667888	87.177338	0.536568	0.248485	0.64976
8v13	seed_1812140441					0.63497	0.678689	87.611549	0.551881	0.219302	0.658714
8v13	seed_2746317213	0.0667498766362938	9.834242107734264	0.0	0.0720610476896878	0.624046	0.668848	87.106941	0.534783	0.251027	0.646006
8v13	seed_3163119785	0.0609971049659584	6.423237912178117	0.0303030303030303	0.0971446153642787	0.610203	0.65708	86.933624	0.564294	0.212747	0.633578
8v13	seed_958682846					0.656947	0.691974	87.725906	0.537232	0.328261	0.678953
8v52	seed_1181241943					0.792687	0.805061	91.818329	0.375293	0.655482	0.795162
8v52	seed_1812140441					0.779478	0.793633	92.00132	0.37674	0.632467	0.782309
8v52	seed_2746317213	0.6821255289115792	1.0799693378758275	0.6666666666666666	0.6775193689168063	0.795277	0.810362	92.149574	0.368766	0.669148	0.798294
8v52	seed_3163119785					0.774247	0.792657	91.739273	0.389642	0.612892	0.777929
8v52	seed_958682846					0.795723	0.807168	92.410828	0.366703	0.664916	0.798012
8v5q	seed_1181241943	0.0355460339499305	13.82787554129715	0.0	0.0371749426420729	0.570804	0.643736	80.366158	0.865927	0.146116	0.58539
8v5q	seed_1812140441	0.0242537225482547	17.319910987811173	0.0	0.0439265602302994	0.586881	0.678887	80.576675	0.846017	0.145553	0.605282
8v5q	seed_2746317213	0.0430382864951759	13.744774647118454	0.0	0.0443856625232571	0.573286	0.648907	80.305038	0.823212	0.144772	0.58841
8v5q	seed_3163119785	0.0343075749453965	12.840312522688144	0.0	0.0397496240268986	0.573053	0.647284	80.446121	0.825243	0.148047	0.587899
8v5q	seed_958682846	0.0254280422534441	15.546272520227287	0.0	0.0276217201635551	0.564509	0.643653	80.017899	0.825628	0.124809	0.580338
8vrs	seed_1181241943	0.0224763168455699	21.68592393408683	0.0389610389610389		0.12129	0.536808	85.218918	0.787657	0.12129	0.217173
8vrs	seed_1812140441					0.143825	0.529114	85.106018	0.770443	0.143825	0.232065
8vrs	seed_2746317213					0.146564	0.546898	84.900169	0.742526	0.146564	0.238611
8vrs	seed_3163119785					0.127237	0.543567	85.445808	0.756269	0.127237	0.221685
8vrs	seed_958682846					0.130594	0.558635	84.657684	0.749972	0.130594	0.22978
8vtd	seed_1181241943	0.1713881756109582	5.785870402878197	0.1842105263157894	0.2456223925244572	0.63027	0.716615	89.120117	0.572361	0.173986	0.647539
8vtd	seed_1812140441	0.0616032563946926	8.490757224087247	0.0	0.0637952810856498	0.615806	0.685786	88.401215	0.577828	0.210849	0.629802
8vtd	seed_2746317213	0.6055427993920371	0.9813218038519184	0.5789473684210527	0.5853187507875564	0.630108	0.692499	89.067619	0.531933	0.267484	0.642586
8vtd	seed_3163119785	0.0499114223625545	12.624276219132966	0.0	0.0498601039343036	0.622917	0.708176	88.780777	0.584359	0.171199	0.639969
8vtd	seed_958682846	0.0571622060334329	12.02630656355254	0.0526315789473684	0.0388591463448338	0.622454	0.707355	88.775482	0.555534	0.17483	0.639434
8vte	seed_1181241943					0.897958	0.910649	93.155907	0.398811	0.805435	0.900496
8vte	seed_1812140441					0.882458	0.898323	92.560318	0.422293	0.772251	0.885631
8vte	seed_2746317213	0.9354615929986652	0.5149293099865508	0.9302325581395348	0.9537471737885698	0.883748	0.89967	92.604935	0.427517	0.774577	0.886932
8vte	seed_3163119785					0.8987	0.911518	92.892349	0.393283	0.814826	0.901263
8vte	seed_958682846					0.886799	0.904046	92.699371	0.412288	0.770709	0.890249
8vui	seed_1181241943	0.0430265821588772	10.54388568447192	0.0454545454545454	0.0288142536248135	0.541637	0.63342	87.109222	0.653243	0.202311	0.559994
8vui	seed_1812140441	0.0427108015920854	10.495022699888985	0.0454545454545454	0.0283908598438518	0.608508	0.685681	88.673721	0.554099	0.307218	0.623943
8vui	seed_2746317213	0.0374524005921952	12.81498914192241	0.0454545454545454	0.0253662025482775	0.715979	0.751522	89.918335	0.456824	0.549949	0.723088
8vui	seed_3163119785	0.0353232893456008	13.022578522115005	0.0	0.0378635012627947	0.525707	0.624762	87.092262	0.670326	0.166309	0.545518
8vui	seed_958682846	0.0393836040484278	11.951570953536052	0.0454545454545454	0.0263318307442277	0.636974	0.70279	88.904839	0.538466	0.381308	0.650137
8vvl	seed_1181241943	0.5743012667323129	2.397633246555444	0.6190476190476191	0.8423634552030864	0.751092	0.801435	89.66468	0.437575	0.602	0.761161
8vvl	seed_1812140441	0.6166354780233952	2.5120357482148696	0.6190476190476191	0.880019115153584	0.772352	0.816361	89.997803	0.426612	0.640003	0.781154
8vvl	seed_2746317213	0.5394201968015548	2.6343134876659886	0.6190476190476191	0.7848523031813942	0.743892	0.791758	89.55722	0.437375	0.605317	0.753465
8vvl	seed_3163119785	0.597431119049794	2.2876029734622003	0.6190476190476191	0.8319046146323633	0.73743	0.785561	89.360321	0.446874	0.595212	0.747056
8w0w	seed_1181241943	0.6083377162882918	1.5650525500573995	0.6451612903225806	0.673792950161003	0.676201	0.749402	88.093346	0.591772	0.508592	0.690841
8w0w	seed_1812140441	0.8801615961980924	0.8519705365815727	0.9516129032258064	0.9222872468734452	0.623802	0.714153	87.366478	0.647608	0.41244	0.641872
8w0w	seed_2746317213	0.6440940232869723	1.4097101188890082	0.6774193548387096	0.6910522832762078	0.629778	0.721873	87.986	0.615276	0.420765	0.648197
8w0w	seed_3163119785	0.549314779327666	1.0699920164075822	0.7419354838709677	0.7169499270253149	0.633376	0.681356	87.544724	0.617205	0.498793	0.642972
8w90	seed_1181241943	0.0112911324459121	17.60223689853755	0.0		0.11306	0.587925	84.195465	0.76356	0.11306	0.208033
8w90	seed_1812140441	0.0123759614012047	17.020385084635315	0.0		0.105881	0.58354	84.343018	0.815538	0.105881	0.201413
8w90	seed_2746317213					0.097762	0.586193	84.045189	0.806161	0.097762	0.195448
8w90	seed_3163119785	0.0106427024032745	16.316848205515736	0.0		0.120466	0.593359	84.379547	0.767703	0.120466	0.215045
8weo	seed_1181241943					0.864737	0.888394	92.015312	0.339507	0.864737	0.869468
8weo	seed_1812140441					0.92744	0.899984	92.289452	0.327251	0.92744	0.921949
8weo	seed_3163119785					0.924794	0.907726	92.56282	0.324144	0.924794	0.921381
8weo	seed_958682846					0.91448	0.901002	92.458946	0.32675	0.91448	0.911785
8x0t	seed_1181241943	0.0940781756748128	6.725386133882437	0.1538461538461538	0.0732625412283874	0.578835	0.655426	86.103477	0.566418	0.200002	0.594154
8x0t	seed_1812140441	0.050653482137046	8.498521161606131	0.0384615384615384	0.0720265167152757	0.717831	0.749321	87.927971	0.466802	0.438203	0.724129
8x0t	seed_3163119785	0.0408673942141411	8.660907508136404	0.0	0.0757027396354631	0.7119	0.740955	87.565979	0.475841	0.42616	0.717711
8x0t	seed_958682846	0.3080064586080723	2.6897564480212095	0.5384615384615384	0.0683545452992028	0.65535	0.672761	87.495804	0.490353	0.49132	0.658832
8x0y	seed_1181241943					0.627666	0.692149	89.720795	0.562724	0.356939	0.640562
8x0y	seed_1812140441					0.783053	0.805139	91.465248	0.456274	0.638363	0.78747
8x0y	seed_2746317213					0.785389	0.800971	91.537041	0.447314	0.6566	0.788505
8x0y	seed_3163119785					0.805915	0.815904	91.656662	0.42563	0.702427	0.807913
8x0y	seed_958682846					0.666546	0.720102	90.096123	0.543191	0.414925	0.677257
8xk6	seed_1181241943	0.7506708258984637	0.8836445161513046	0.7441860465116279	0.8794681804164074	0.590234	0.7281	89.332314	0.546254	0.428474	0.617807
8xk6	seed_2746317213	0.5597294069913745	1.4276225501644495	0.4883720930232558	0.7824883467052913	0.566123	0.705169	86.997498	0.673119	0.412678	0.593932
8xk6	seed_3163119785	0.7801133675454315	0.7518563374619244	0.7441860465116279	0.9001894988571876	0.438872	0.636322	87.482391	0.682078	0.23037	0.478362
8xk6	seed_958682846	0.6550322623099566	1.1287342659156718	0.7209302325581395	0.8470851940251167	0.432582	0.620547	86.765625	0.7122	0.219722	0.470175
8y9t	seed_1181241943	0.855848488122449	0.7653104067321665	0.8214285714285714		0.931473	0.845426	83.451393	0.681004	0.931473	0.914264
8y9t	seed_2746317213	0.7903265073311694	0.8349224570181029	0.8392857142857143		0.936692	0.842379	82.973137	0.668668	0.936692	0.91783
8y9t	seed_3163119785	0.7281571063745087	0.9970532854239292	0.75		0.922852	0.84472	83.04142	0.669887	0.922852	0.907226
8y9t	seed_958682846	0.7684076548098085	0.8482053109906518	0.8214285714285714		0.933338	0.839513	82.793228	0.694007	0.933338	0.914573
8ybl	seed_1181241943	0.6843646074025207	1.5372939498104827	0.6842105263157895		0.588539	0.826523	89.78302	0.475714	0.588539	0.636136
8ybl	seed_1812140441	0.4149913543412966	2.9254405850014624	0.4473684210526316		0.240742	0.702845	86.497406	0.662223	0.240742	0.333162
8ybl	seed_2746317213	0.5878070517575318	1.816528753709499	0.5789473684210527		0.290477	0.721739	86.986649	0.637635	0.290477	0.376729
8ybl	seed_3163119785	0.6562963046355433	1.6891156284204007	0.631578947368421		0.444257	0.774037	88.668213	0.573806	0.444257	0.510213
8ybl	seed_958682846	0.7102569102741629	1.403115085716876	0.6842105263157895		0.480985	0.790201	88.261917	0.532215	0.480985	0.542828
8ybm	seed_1812140441	0.0928718562118212	10.132195740139109	0.1129032258064516		0.107173	0.644256	85.233704	0.725048	0.107173	0.21459
8ybm	seed_2746317213	0.0064329681979597	18.99246786333048	0.0		0.09032	0.639136	85.140495	0.710001	0.09032	0.200083
8ybm	seed_3163119785	0.0057313318769445	22.105241687650565	0.0		0.089655	0.640189	85.353943	0.698419	0.089655	0.199762
8ybm	seed_958682846	0.0165306979847053	12.795793682834566	0.0		0.095701	0.636426	84.81678	0.725216	0.095701	0.203846
8ybn	seed_1812140441	0.1957707255646558	3.595195012337386	0.2195121951219512		0.113332	0.653461	86.302696	0.616364	0.113332	0.221358
8ybn	seed_2746317213	0.4314614514800635	3.327605313972356	0.5365853658536586		0.114949	0.656227	85.113586	0.703841	0.114949	0.223205
8ybn	seed_3163119785	0.1271283371077764	8.143624254598734	0.2195121951219512		0.313861	0.728453	87.589287	0.599471	0.313861	0.396779
8ybn	seed_958682846	0.0573849502950649	9.465217982250962	0.048780487804878		0.156124	0.670074	86.906883	0.630243	0.156124	0.258914
8ybo	seed_1812140441					0.75717	0.873515	92.552345	0.434541	0.75717	0.780439
8ybo	seed_2746317213					0.728205	0.861471	92.156242	0.458043	0.728205	0.754858
8ybo	seed_3163119785					0.704636	0.854852	92.037743	0.480637	0.704636	0.734679
8ybo	seed_958682846					0.710122	0.85822	92.154762	0.46945	0.710122	0.739742
